SiteID,date,damage_class,damage_status,Governorate,Municipality,Neighborhood,damage_class_desc,is_damaged,damage_level,lon,lat,index_right
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,As-Salam,Severe Damage,1,2,34.49802143100004,31.514880128000073,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,As-Salam,Severe Damage,1,2,34.491804184000046,31.517354899000054,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,Ar Rawdah,Destroyed,1,3,34.48068114800009,31.52332318400005,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,Ar Rawdah,Destroyed,1,3,34.48065544500008,31.52323762800006,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,Ar Rawdah,Destroyed,1,3,34.48151903100006,31.52275562600005,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.481602827000074,31.52289540600009,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.48144936700004,31.52301499500004,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.48149332600008,31.522616135000078,0
26,2023-11-26 00:00:00+00:00,2.0,1.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.48249273500005,31.519879853000077,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,Ar Rawdah,Destroyed,1,3,34.48119945700006,31.522134681000068,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.48129292400006,31.522098355000082,0
26,2023-11-26 00:00:00+00:00,1.0,3.0,North Gaza,Jabalya,Ar Rawdah,Destroyed,1,3,34.482349078000084,31.524108698000077,0
26,2023-11-26 00:00:00+00:00,1.0,3.0,North Gaza,Jabalya,Ar Rawdah,Destroyed,1,3,34.47957189200008,31.523988727000074,0
26,2023-11-26 00:00:00+00:00,2.0,1.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.48241910400009,31.519791163000036,0
26,2023-11-26 00:00:00+00:00,1.0,3.0,North Gaza,Jabalya,Ar Rawdah,Destroyed,1,3,34.479710252000075,31.524011448000067,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.48260222300007,31.520012103000056,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.49084389600006,31.521378783000046,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.48957538700006,31.520421816000066,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.48967625100005,31.520489741000063,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.489490989000046,31.520513677000054,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.48370803900008,31.521860226000058,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,Ar Rawdah,Destroyed,1,3,34.483835938000084,31.521914457000037,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.48373794400004,31.521950184000048,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,Ar Rawdah,Destroyed,1,3,34.48595287400008,31.52138511900006,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.486091110000075,31.52146197400009,0
26,2023-11-26 00:00:00+00:00,1.0,1.0,North Gaza,Jabalya,Ar Rawdah,Destroyed,1,3,34.48590947000008,31.521203639000078,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,Ar Rawdah,Destroyed,1,3,34.48962479000005,31.520344699000077,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.48954549100006,31.520916576000047,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,Ar Rawdah,Destroyed,1,3,34.48892106400007,31.52234738700008,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.48880015200007,31.522453815000063,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.489068504000045,31.522507975000053,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.48873400200006,31.523342489000072,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.48881324800004,31.523419854000053,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.48876394900009,31.523122551000085,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,Ar Rawdah,Destroyed,1,3,34.48895373500005,31.523282647000087,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,Ar Rawdah,Destroyed,1,3,34.48883699400005,31.523230540000043,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,Ar Rawdah,Destroyed,1,3,34.48620610000006,31.523185923000085,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.48568821900005,31.522525676000043,0
1,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Jabalya El Balad,Severe Damage,1,2,34.48389840800007,31.52592644200007,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Jabalya El Balad,Severe Damage,1,2,34.48367493200004,31.525794775000065,0
1,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,Jabalya El Balad,Destroyed,1,3,34.48395891200005,31.52566393400008,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,Ar Rawdah,Destroyed,1,3,34.48364819300008,31.523359950000042,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,Ar Rawdah,Destroyed,1,3,34.48373845400005,31.523244782000063,0
26,2023-11-26 00:00:00+00:00,2.0,3.0,North Gaza,Jabalya,Jabalya El Balad,Severe Damage,1,2,34.48509199500006,31.526666248000083,0
26,2023-11-26 00:00:00+00:00,2.0,3.0,North Gaza,Jabalya,Jabalya El Balad,Severe Damage,1,2,34.484946336000064,31.52644007500004,0
26,2023-11-26 00:00:00+00:00,2.0,3.0,North Gaza,Jabalya,Jabalya El Balad,Severe Damage,1,2,34.48499489000005,31.52626084500008,0
26,2023-11-26 00:00:00+00:00,1.0,3.0,North Gaza,Jabalya,Jabalya El Balad,Destroyed,1,3,34.48494448400004,31.52613196200008,0
28,2023-11-26 00:00:00+00:00,1.0,3.0,North Gaza,Jabalya,Jabalya El Balad,Destroyed,1,3,34.48478633700006,31.526071653000088,0
26,2023-11-26 00:00:00+00:00,2.0,3.0,North Gaza,Jabalya,Jabalya El Balad,Severe Damage,1,2,34.48464458600006,31.525959964000037,0
26,2023-11-26 00:00:00+00:00,2.0,3.0,North Gaza,Jabalya,Jabalya El Balad,Severe Damage,1,2,34.48480374700006,31.52589338200005,0
26,2023-11-26 00:00:00+00:00,2.0,3.0,North Gaza,Jabalya,Jabalya El Balad,Severe Damage,1,2,34.48505622000005,31.525933872000053,0
26,2023-11-26 00:00:00+00:00,2.0,3.0,North Gaza,Jabalya,Jabalya El Balad,Severe Damage,1,2,34.48501539500006,31.525455313000066,0
26,2023-11-26 00:00:00+00:00,2.0,3.0,North Gaza,Jabalya,Jabalya El Balad,Severe Damage,1,2,34.485150787000066,31.525414900000044,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.491296172000034,31.519946467000068,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.491671937000035,31.52024628500004,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,As-Salam,Destroyed,1,3,34.492463770000086,31.520075129000077,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.49199490600006,31.52033786800007,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.491794532000085,31.520352399000046,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.485567597000056,31.52264738300005,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.485512457000084,31.522710674000052,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.47163629900007,31.525244383000086,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.471780780000074,31.525165005000076,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.47155604800008,31.52512914600004,0
26,2023-11-26 00:00:00+00:00,2.0,1.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.47025565000007,31.525480780000066,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.47014424100007,31.525575540000034,0
26,2023-11-26 00:00:00+00:00,2.0,3.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.47367669200008,31.526753278000058,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,Ar Rawdah,Destroyed,1,3,34.47381188300005,31.52611824300004,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.47420299800007,31.52475197800004,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,Ar Rawdah,Destroyed,1,3,34.478390026000056,31.524603721000062,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.47852555800006,31.524526931000082,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,Ar Rawdah,Destroyed,1,3,34.47784444600006,31.526500371000054,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,Ar Rawdah,Destroyed,1,3,34.477936825000086,31.526439448000076,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.47584124400004,31.52274750500004,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.47638826800005,31.52503781100006,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,Ar Rawdah,Destroyed,1,3,34.47665242800008,31.527121940000086,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.476255490000085,31.527007256000047,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,Ar Rawdah,Destroyed,1,3,34.47639617200008,31.52709911100004,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,Ar Rawdah,Destroyed,1,3,34.47468800000007,31.527118819000066,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,Ar Rawdah,Destroyed,1,3,34.47440562500009,31.526870649000045,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,Ar Rawdah,Destroyed,1,3,34.47431349100009,31.524599203000037,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,Ar Rawdah,Destroyed,1,3,34.474326449000046,31.52470542700007,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,Ar Rawdah,Destroyed,1,3,34.47440129200004,31.524678777000076,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,Ar Rawdah,Destroyed,1,3,34.47496467900004,31.522216038000067,0
26,2023-11-26 00:00:00+00:00,1.0,3.0,North Gaza,Jabalya,Ar Rawdah,Destroyed,1,3,34.476117817000045,31.521590827000068,0
26,2023-11-26 00:00:00+00:00,2.0,3.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.478176483000084,31.52348059800005,0
1,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,Ibad Ar-Rahman,Destroyed,1,3,34.47181773300008,31.53438200000005,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,Ibad Ar-Rahman,Destroyed,1,3,34.47190339700006,31.534564749000083,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Ibad Ar-Rahman,Severe Damage,1,2,34.47201378300008,31.534644064000076,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Ibad Ar-Rahman,Severe Damage,1,2,34.472010769000065,31.534212161000085,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,An Nahdah,Destroyed,1,3,34.476218740000036,31.534218920000058,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,An Nahdah,Severe Damage,1,2,34.47612602700008,31.534115627000062,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,An Nahdah,Severe Damage,1,2,34.47602862400004,31.534051284000043,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,An Nahdah,Severe Damage,1,2,34.47730389800006,31.53360314200006,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,An Nahdah,Severe Damage,1,2,34.47735459100005,31.533715375000043,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,An Nahdah,Destroyed,1,3,34.47645978700007,31.53448965800004,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,An Nahdah,Destroyed,1,3,34.475063488000046,31.53448643200005,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,An Nahdah,Destroyed,1,3,34.47519249900006,31.534314103000042,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,An Nahdah,Destroyed,1,3,34.47534041400007,31.534386535000067,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,An Nahdah,Severe Damage,1,2,34.47550054100009,31.534278314000062,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,An Nahdah,Destroyed,1,3,34.47530386200009,31.53421611600004,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,An Nahdah,Destroyed,1,3,34.47519291700007,31.53410135300004,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,An Nahdah,Destroyed,1,3,34.475094426000055,31.534060585000077,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,An Nahdah,Severe Damage,1,2,34.476975345000085,31.532813978000036,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,An Nahdah,Severe Damage,1,2,34.477260551000086,31.53276233300005,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,An Nahdah,Severe Damage,1,2,34.476964928000086,31.532630364000056,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,Jabalya El Balad,Destroyed,1,3,34.48127532400008,31.528899377000073,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,Jabalya El Balad,Destroyed,1,3,34.48135296400005,31.528811445000088,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Jabalya El Balad,Severe Damage,1,2,34.48137844000007,31.528994884000042,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Jabalya El Balad,Severe Damage,1,2,34.48152955300009,31.529031815000053,0
26,2023-11-26 00:00:00+00:00,2.0,1.0,North Gaza,Jabalya,Jabalya El Balad,Severe Damage,1,2,34.48115350000006,31.52904906400005,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,Ar Rawdah,Destroyed,1,3,34.47658986000005,31.529124401000047,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Ar Rawdah,Severe Damage,1,2,34.476522008000074,31.527204031000053,0
26,2023-11-26 00:00:00+00:00,1.0,0.0,North Gaza,Jabalya,Jabalya El Balad,Destroyed,1,3,34.48069288500005,31.527523279000036,0
26,2023-11-26 00:00:00+00:00,2.0,0.0,North Gaza,Jabalya,Jabalya El Balad,Severe Damage,1,2,34.48060004300004,31.52760171600005,0
